Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1352,60,30155C97D461A7C000E0917B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.350887573964497,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Fejlopmærkning,1,1332,77,30155C97D461A6C0019330B4,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7596696696696699,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1311,71,30155C97D461A7C0023C0E93,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6485430968726165,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1311,78,30155C97D461A7C0023BABD0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.811075514874142,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1309,74,30155C97D461A7C002949B84,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7208250572956456,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligeholdt pga blæk,1,1301,45,30155C97D461A7C002120CBB,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.052882398155265,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1298,59,30155C97D461A7C0029484FE,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3836363636363638,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1297,53,30155C97D461A7C0023C60EC,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2438858905165766,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1297,48,30155C97D461A7C0023C6126,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.126538164996145,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1297,51,30155C97D461A7C0023C620F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.196946800308404,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1297,55,30155C97D461A7C0023C6222,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2908249807247496,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1297,51,30155C97D461A7C00226914E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.196946800308404,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1296,69,30155C97D461A7C0023CB71E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6206481481481483,T-shirt
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1296,62,30155C97D461A7C000E07A1D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4562345679012345,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1282,65,30155C97D461A7C0023C0683,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5433697347893915,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1282,51,30155C97D461A7C0023C06AF,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2109516380655225,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1282,45,30155C97D461A7C0023C06F3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0684867394695787,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1282,69,30155C97D461A7C0023C06FA,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6383463338533542,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1282,58,30155C97D461A7C0023C0706,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3771606864274573,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1282,56,30155C97D461A7C0023C070E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3296723868954758,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1267,67,30155C97D461A7C0023BA5E0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.609692186266772,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1260,64,30155C97D461A7C00268AF60,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5461587301587303,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligeholdt pga blæk,1,1257,64,30155C97D461A7C00229C024,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.549848846459825,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1240,51,30155C97D461A7C0027696F2,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.251967741935484,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,"Kass. af RETUR,MINIMU,afmeld",1,1233,71,30155C97D461A7C00268D3A8,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7528304947283049,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,"Kass. af RETUR,MINIMU,afmeld",1,1233,77,30155C97D461A7C0028C4842,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.90095701540957,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1222,69,30155C97D461A7C001F400A3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7187888707037644,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1219,63,30155C97D461A7C00211445B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5731911402789174,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1219,48,30155C97D461A7C0022973CB,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1986218211648894,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1212,57,30155C97D461A7C002913F45,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4315841584158417,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1207,67,30155C97D461A6C0019330E3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6897100248550125,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1202,58,30155C97D461A7C0016665F6,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4688186356073212,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1201,49,30155C97D461A7C002693573,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.241931723563697,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1200,62,30155C97D461A7C00269357C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5727333333333333,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1194,52,30155C97D461A7C0027CBEC0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3256951423785595,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1193,65,30155C97D461A6C001931B2C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6585079631181894,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Misligholdt med restværdi,1,1189,74,30155C97D461A7C002913B4E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8944995794785535,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1187,53,30155C97D461A4C001422FE5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3591575400168492,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,1182,57,30155C97D461A7C002913635,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4679187817258883,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1178,49,30155C97D461A7C002913E3B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2661799660441426,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,1158,65,30155C97D461A6C000144901,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7086355785837652,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1156,53,30155C97D461A7C002918946,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.39560553633218,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1130,56,30155C97D461A7C002918866,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5085309734513275,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,1128,47,30155C97D461A7C00268AE70,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2683333333333333,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,1127,42,30155C97D461A7C00268AF55,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1344099378881989,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1107,49,30155C97D461A6C00013F835,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3473893405600723,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1107,63,30155C97D461A6C00013F918,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7323577235772358,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1107,44,30155C97D461A7C0027CF143,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2099006323396568,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligeholdt pga blæk,1,1100,71,30155C97D461A6C0019337A0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9647636363636365,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1099,50,30155C97D461A6C00013F110,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3848953594176523,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligeholdt pga blæk,1,1096,40,30155C97D461A4C001221221,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.110948905109489,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1096,67,30155C97D461A6C0019328FD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8608394160583943,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1094,49,30155C97D461A6C00013F04D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3634003656307132,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1094,56,30155C97D461A6C0001716A0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5581718464351006,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,"Kass. af RETUR,MINIMU,afmeld",1,1093,44,30155C97D461A6C00012CC7F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2253979871912168,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1085,47,00D00B4E7AA1,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.318599078341014,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1077,50,30155C97D461A6C00017165D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4131847725162487,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1074,57,30155C97D461A6C00013F17E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6155307262569834,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Misligholdt med restværdi,1,1071,64,30155C97D461A6C0002F0DC7,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.819010270774977,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1068,56,30155C97D461A4C001422FEB,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.596104868913858,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1068,66,30155C97D461A6C001933099,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.881123595505618,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Alm.slid uden restværdi,1,1049,40,30155C97D461A6C0002F0D8C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1607244995233557,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Alm.slid uden restværdi,1,1049,42,30155C97D461A6C0002F0DB8,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2187607244995236,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1036,43,30155C97D461A6C00035A796,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2634362934362935,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1032,46,30155C97D461A6C000359C70,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3568217054263567,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1021,48,30155C97D461A7C0027CEBC6,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4310675808031341,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1012,40,30155C97D461A7C0027CEB8F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2031620553359685,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1005,47,30155C97D461A4C001422F95,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4235621890547263,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,1003,37,30155C97D461A6C00014229D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1229112662013958,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Misligholdt med restværdi,1,994,61,30155C97D461A6C0002BB9B7,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8680482897384307,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,993,42,00D00B4E87E7,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2874924471299094,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,973,47,30155C97D461A6C000142364,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4703802672147996,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,966,61,30155C97D461A6C00080BEFD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9221946169772257,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Alm.slid uden restværdi,1,952,42,30155C97D461A6C0002CB53E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3429411764705883,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,951,37,30155C97D461A6C00012B031,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.184311251314406,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,951,36,30155C97D461A6C00012B068,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1523028391167194,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,950,57,30155C97D461A6C0003101FD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8264,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,944,40,30155C97D461A6C000141FF5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2898305084745763,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,940,34,30155C97D461A6C0001B3913,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1010212765957446,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,939,36,30155C97D461A6C0003113FF,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1670287539936102,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,933,39,30155C97D461A6C0001423F5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.272411575562701,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligeholdt pga blæk,1,905,32,30155C97D461A6C00012C43E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0763314917127074,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,903,38,30155C97D461A7C0027CBC06,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2809745293466224,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,902,38,30155C97D461A6C00035A93D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2823946784922395,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,899,33,30155C97D461A6C00012D06A,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1173748609566185,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,899,43,30155C97D461A6C00012D15E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4559733036707454,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,899,36,30155C97D461A6C0002F8B0F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2189543937708567,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,898,40,30155C97D461A6C000170483,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.355902004454343,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,897,39,30155C97D461A6C0008C2865,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3234782608695652,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,885,34,30155C97D461A6C00012D0B3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.169446327683616,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,881,43,30155C97D461A6C000B09995,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4857207718501704,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Misligholdt med restværdi,1,880,37,30155C97D461A6C000B12E91,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2798636363636364,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,880,43,30155C97D461A6C000142276,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4874090909090911,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,873,31,30155C97D461A6C000843A7D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0809163802978237,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,869,38,30155C97D461A6C000B0B30E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3310932105868816,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,850,40,30155C97D461A6C000B0C3D3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4324705882352942,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,850,39,30155C97D461A6C000B8A3D6,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.396658823529412,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,828,31,30155C97D461A6C0008BE004,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1396618357487922,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,826,30,30155C97D461A6C0008BE060,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1055690072639224,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,826,37,30155C97D461A6C0008BE0A7,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.363535108958838,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,826,53,30155C97D461A6C0008D522C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.95317191283293,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,"Kass. af RETUR,MINIMU,afmeld",1,826,33,00D0095A8251,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2161259079903148,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,825,33,30155C97D461A6C000BA40E7,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2176,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,816,30,30155C97D461A6C00017030B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1191176470588236,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Udgået Model,1,815,47,30155C97D461A6C0005CEA17,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.755435582822086,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,812,31,30155C97D461A6C000B9F147,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1621182266009853,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,806,41,30155C97D461A6C0002F8BB3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5484367245657569,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,805,28,30155C97D461A6C00014147A,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0587826086956522,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,789,26,30155C97D461A6C0003ABFC4,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0030925221799747,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Udgået Model,1,784,27,30155C97D461A6C0012E97FC,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0483163265306121,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Udgået Model,1,784,27,30155C97D461A6C0012E9800,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0483163265306121,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Udgået Model,1,784,28,30155C97D461A6C0012E9859,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0871428571428572,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Udgået Model,1,784,28,30155C97D461A6C0012E986F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0871428571428572,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Udgået Model,1,784,32,30155C97D461A6C0012E988D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2424489795918368,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,784,33,30155C97D461A6C000B9AE11,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2812755102040816,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,780,34,30155C97D461A6C00012A260,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.326871794871795,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,"Kass. af RETUR,MINIMU,afmeld",1,776,34,30155C97D461A6C0012EA0A5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3337113402061855,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,772,46,30155C97D461A6C001582A7D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8137823834196891,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,772,26,30155C97D461A6C000311F33,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.025181347150259,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,772,27,30155C97D461A6C00053EDE1,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0646113989637307,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,759,32,30155C97D461A6C0002F83CB,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.283372859025033,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,758,33,30155C97D461A6C000B05DCE,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3252242744063325,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Alm.slid uden restværdi,1,757,49,30155C97D461A6C0012E9FC6,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9703566710700133,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,757,28,30155C97D461A6C0001B1A48,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1259180977542933,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,"Kass. af RETUR,MINIMU,afmeld",1,756,26,30155C97D461A6C0012B7187,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.046878306878307,T-shirt
10981 T-shirt prowear dame hvid pb,Alm.slid uden restværdi,1,753,26,30155C97D461A6C0015B95D5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0510491367861885,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,751,43,30155C97D461A6C0012FCD75,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.742902796271638,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,750,33,30155C97D461A6C000B9AC6A,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3393599999999999,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,749,28,30155C97D461A6C0001B1A50,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1379439252336447,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligholdt med restværdi,1,744,27,30155C97D461A6C000E206D7,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1046774193548388,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,742,33,30155C97D461A6C0008E16B0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.353800539083558,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Misligeholdt pga blæk,1,736,35,30155C97D461A6C0008E15A0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.447554347826087,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,735,41,30155C97D461A6C000818BFA,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6980136054421768,T-shirt
01083 T-Shirt unisex hvid k/æ P/B,Udgået Model,1,735,28,30155C97D461A6C000E2F43D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1596190476190478,T-shirt
