Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,2030,168,30155C97D461A7C00103AEF5,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.5191724137931035,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,2029,9,30155C97D461A7C00103AFA5,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.13502217841301134,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,2027,80,30155C97D461A7C000E7F638,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.2013813517513567,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,2027,96,30155C97D461A7C000E8864F,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.441657622101628,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2026,51,30155C97D461A7C00122F45C,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.766258637709773,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2025,54,30155C97D461A7C00122F3E5,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.8117333333333334,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2025,45,30155C97D461A7C00122F43B,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.6764444444444445,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2023,140,30155C97D461A7C00111ECE7,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.106574394463668,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2020,41,30155C97D461A7C00122F496,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.6178415841584158,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2020,53,30155C97D461A7C00122F521,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.7986732673267327,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,2020,89,30155C97D461A7C000E92293,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3411683168316832,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2012,97,300ED89F33500060009D8944,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.467534791252485,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,2008,27,30155C97D461A7C000E0A0C3,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.4093027888446215,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,2008,33,30155C97D461A7C000E0DCDB,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.5002589641434263,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,2008,38,30155C97D461A7C000E0DF0D,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",0.5760557768924304,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2002,155,30155C97D461A7C00110DA47,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",2.3567432567432567,T-shirt
