Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
10989 Poloshirt Sort Prowear,Bortkommet med restværdi,1,1022,37,30155C97D461A7C0023CC541,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1020352250489236,Polo
10989 Poloshirt Sort Prowear,Misligholdt med restværdi,1,267,9,30155C97D461A6C000EAD3E1,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.026067415730337,Polo
10989 Poloshirt Sort Prowear,Misligholdt med restværdi,1,267,10,30155C97D461A6C000EAD3E8,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1400749063670412,Polo
10989 Poloshirt Sort Prowear,Misligholdt med restværdi,1,267,12,30155C97D461A6C000EAD400,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.3680898876404495,Polo
10989 Poloshirt Sort Prowear,Misligholdt med restværdi,1,267,11,30155C97D461A6C000EAD459,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.2540823970037454,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1679,62,30155C97D461A7C001561873,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1240500297796308,Polo
10989 Poloshirt Sort Prowear,Bortkommet med restværdi,1,1567,79,30155C97D461A7C001F70F82,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5346266751754947,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,635,29,00D00B8EEBF2,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3901732283464567,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,635,24,00D00B8EFBE3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.150488188976378,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,624,28,30155C97D461A6C00063F5F5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.365897435897436,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,608,33,00D00B8EF2CC,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6521710526315792,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,608,24,00D00B8EFA48,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.201578947368421,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,604,27,00D00B8EB1C5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.360728476821192,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,532,25,00D00B8EA204,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4304511278195489,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,532,25,00D00B8EF0C5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4304511278195489,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,383,18,00D00B8B6ACD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4306005221932114,Polo
10980 Poloshirt pro dame sort pb,Misligholdt med restværdi,1,213,13,30155C97D461A7C00228F2C8,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8578403755868544,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,1385,69,30155C97D461A7C000495542,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.5165054151624549,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,976,51,30155C97D461A7C0023CC57E,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.5906147540983608,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,908,42,30155C97D461A7C0023CC4E6,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.4080176211453745,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,908,43,30155C97D461A7C0023CC4FE,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.4415418502202644,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,798,42,30155C97D461A7C0023CC58F,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.6021052631578947,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,80,4,30155C97D461A6C000305A98,"PLC, Product detaljeret, Aarhus, Feb. 2023.xlsx",1.5220000000000002,Polo
10980 Poloshirt pro dame sort pb,Alm.slid uden restværdi,1,191,9,30155C97D461A7C001F6FCB7,"PLC, Product detaljeret, Aarhus, Jan. 2023.xlsx",1.43434554973822,Polo
10980 Poloshirt pro dame sort pb,Alm.slid uden restværdi,1,139,5,30155C97D461A6C0004A26B5,"PLC, Product detaljeret, Aarhus, Jan. 2023.xlsx",1.0949640287769784,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1641,104,30155C97D461A7C001561887,"PLC, Product detaljeret, Aarhus, Jul. 2023.xlsx",1.9291651432053625,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,1027,42,30155C97D461A7C0027CF2F8,"PLC, Product detaljeret, Aarhus, Jul. 2023.xlsx",1.2448685491723468,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,1020,55,30155C97D461A7C0027CF168,"PLC, Product detaljeret, Aarhus, Jul. 2023.xlsx",1.641372549019608,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,1020,54,30155C97D461A7C0027CF175,"PLC, Product detaljeret, Aarhus, Jul. 2023.xlsx",1.6115294117647059,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,1020,59,30155C97D461A7C0027CF19E,"PLC, Product detaljeret, Aarhus, Jul. 2023.xlsx",1.7607450980392159,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,1020,61,30155C97D461A7C0027CF1D4,"PLC, Product detaljeret, Aarhus, Jul. 2023.xlsx",1.8204313725490198,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,1020,65,30155C97D461A7C0027CF1F9,"PLC, Product detaljeret, Aarhus, Jul. 2023.xlsx",1.9398039215686274,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,2918,102,00D009EF79B4,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.064043865661412,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1014,59,30155C97D461A7C0027CF149,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.771163708086785,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1014,52,30155C97D461A7C00294E46B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5610256410256411,Polo
"29676 Poloshirt l/æ Safety, Sort",Udgået Model,1,242,8,00D00B779E1F,Maj,1.0062809917355373,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,18,1,30155C97D461A6C0000F6DD2,Maj,1.691111111111111,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,2529,145,30155C97D461A7C0002EAEC2,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.7452748121787267,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,2529,149,30155C97D461A7C0002EAEC3,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.7934203242388298,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,2529,142,30155C97D461A7C0002EAEE8,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.7091656781336497,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,2529,142,30155C97D461A7C0002EAF0D,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.7091656781336497,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,2529,139,30155C97D461A7C0002EAF22,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.6730565440885725,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,2376,99,30155C97D461A7C00031BBD6,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.2683333333333333,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,2296,91,30155C97D461A7C0003216E5,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.2064634146341464,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,1417,57,30155C97D461A7C001D4DC0D,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.2244742413549754,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,1394,69,30155C97D461A7C00211EFE6,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.5067144906743186,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1315,53,30155C97D461A7C0004BC1B6,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.2268593155893537,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,980,35,30155C97D461A7C002689AB8,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.0871428571428572,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,920,53,30155C97D461A7C0023CC436,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.753608695652174,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,920,47,30155C97D461A7C0023CC596,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.5550869565217393,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,915,44,30155C97D461A7C0023CC4EA,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.4637814207650275,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,812,51,30155C97D461A6C0000F9196,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.9118719211822663,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,805,34,00D009EF9008,"PLC, Product detaljeret, Aarhus, Mar. 2023.xlsx",1.285664596273292,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,597,33,30155C97D461A6C00063F651,"PLC, Product detaljeret, Aarhus, Nov. 2023.xlsx",1.6826130653266334,Polo
10989 Poloshirt Sort Prowear,Misligholdt med restværdi,1,591,31,30155C97D461A6C00063F5EA,"PLC, Product detaljeret, Aarhus, Nov. 2023.xlsx",1.5966835871404401,Polo
10989 Poloshirt Sort Prowear,Misligholdt med restværdi,1,591,30,30155C97D461A6C00063F627,"PLC, Product detaljeret, Aarhus, Nov. 2023.xlsx",1.5451776649746194,Polo
10989 Poloshirt Sort Prowear,Misligholdt med restværdi,1,591,33,30155C97D461A6C00063F657,"PLC, Product detaljeret, Aarhus, Nov. 2023.xlsx",1.6996954314720814,Polo
10980 Poloshirt pro dame sort pb,Alm.slid uden restværdi,1,251,11,30155C97D461A7C001F6FD07,"PLC, Product detaljeret, Aarhus, Nov. 2023.xlsx",1.3340239043824702,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,120,5,30155C97D461A4C000D7D697,"PLC, Product detaljeret, Aarhus, Nov. 2023.xlsx",1.2683333333333333,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1529,79,30155C97D461A7C001F70F26,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.5727665140614782,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1529,85,30155C97D461A7C001F70F77,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.692217135382603,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1529,67,30155C97D461A7C001F7100D,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3338652714192283,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1529,67,30155C97D461A7C001F71051,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.3338652714192283,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1522,87,30155C97D461A7C001F70FC9,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.74,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1522,81,30155C97D461A7C001F70FF3,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.62,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1522,71,30155C97D461A7C001F71092,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.42,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1513,74,30155C97D461A7C001F70F65,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.4888037012557833,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1203,42,30155C97D461A7C002693173,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.0627431421446383,Polo
12609 Poloshirt pique stretch sort,Misligholdt med restværdi,1,223,11,00D00B8C0EAF,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.50152466367713,Polo
10989 Poloshirt Sort Prowear,BTS fejl uden restværdi,1,188,7,30155C97D461A6C001603EE5,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.133404255319149,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,106,5,30155C97D461A4C000D7D606,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.4358490566037738,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,106,5,30155C97D461A4C000D7D612,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.4358490566037738,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,99,5,30155C97D461A4C000D7D5DA,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.5373737373737375,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,99,4,30155C97D461A4C000D7D61C,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.22989898989899,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,99,5,30155C97D461A4C000D7D661,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.5373737373737375,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,99,4,30155C97D461A4C000D7D76F,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.22989898989899,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,99,4,30155C97D461A4C000F688A6,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.22989898989899,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,97,4,30155C97D461A4C000D7D5E1,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.255257731958763,Polo
26466 Poloshirt m/trykknap sort,Misligholdt med restværdi,1,97,4,30155C97D461A4C000D7D5E3,"PLC, Product detaljeret, Aarhus, Okt. 2023.xlsx",1.255257731958763,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,1700,59,30155C97D461A7C000BC1A27,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.0564470588235295,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,883,32,30155C97D461A6C0002F2176,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.1031483578708947,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,883,30,30155C97D461A6C0002F2191,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.0342015855039637,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,883,30,30155C97D461A6C0002F22AD,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.0342015855039637,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,815,35,30155C97D461A6C0002F220D,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.3072392638036812,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,815,38,30155C97D461A6C0002F2261,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.4192883435582824,Polo
10989 Poloshirt Sort Prowear,Misligholdt med restværdi,1,765,44,30155C97D461A6C000B17E19,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.750797385620915,Polo
10989 Poloshirt Sort Prowear,Udgået Model,1,539,19,30155C97D461A6C00063F589,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.0730241187384044,Polo
26466 Poloshirt m/trykknap sort,BTS fejl uden restværdi,1,69,4,30155C97D461A4C000D7D75E,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.7646376811594204,Polo
10989 Poloshirt Sort Prowear,Alm.slid uden restværdi,1,50,2,30155C97D461A4C00066A1A0,"PLC, Product detaljeret, Aarhus, Sep. 2023.xlsx",1.2176,Polo
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,2816,136,00D009F55D4F,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.4701136363636365,T-shirt
08376 T-shirt lady sort k/æ pb,Bortkommet med restværdi,1,2767,92,00D009F0A30D,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.0120997470184316,T-shirt
08376 T-shirt lady sort k/æ pb,Bortkommet med restværdi,1,2767,103,00D009F0A7A1,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1331116732923745,T-shirt
05257 T-Shirt Pro Sort K/Æ,Udgået Model,1,2461,92,30155C97D461A7C0004BCB1C,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1379439252336447,T-shirt
05257 T-Shirt Pro Sort K/Æ,Bortkommet med restværdi,1,2410,87,30155C97D461A7C00032086B,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.0988713692946057,T-shirt
05257 T-Shirt Pro Sort K/Æ,Bortkommet med restværdi,1,2263,83,30155C97D461A7C0008B1193,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1164471939902785,T-shirt
05257 T-Shirt Pro Sort K/Æ,Bortkommet med restværdi,1,2151,93,30155C97D461A7C000A03217,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.316094839609484,T-shirt
05257 T-Shirt Pro Sort K/Æ,Udgået Model,1,2133,110,30155C97D461A7C000BB04C6,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.5698077824660104,T-shirt
05257 T-Shirt Pro Sort K/Æ,Udgået Model,1,2133,109,30155C97D461A7C000BB05EE,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.5555368026254102,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,2064,76,30155C97D461A7C000B0C6AD,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1208527131782946,T-shirt
05257 T-Shirt Pro Sort K/Æ,Bortkommet med restværdi,1,2038,77,30155C97D461A7C000A04BCB,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1500883218842002,T-shirt
05257 T-Shirt Pro Sort K/Æ,Bortkommet med restværdi,1,2036,82,30155C97D461A7C000A09226,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.2259724950884088,T-shirt
05257 T-Shirt Pro Sort K/Æ,Bortkommet med restværdi,1,1834,61,30155C97D461A7C000BA07D5,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.012453653217012,T-shirt
05257 T-Shirt Pro Sort K/Æ,Alm.slid uden restværdi,1,1828,66,30155C97D461A7C001133E17,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.0990371991247265,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,1800,80,30155C97D461A7C001306821,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.352888888888889,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,1800,109,30155C97D461A7C00130688B,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.8433111111111111,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,1800,90,30155C97D461A7C0013068C7,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.5220000000000002,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,1793,95,30155C97D461A7C001306879,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.6128276631344116,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,1494,61,30155C97D461A7C0016D5EC1,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.242864792503347,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,1494,65,30155C97D461A7C0016D5F43,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.324364123159304,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,1494,61,30155C97D461A7C0016D6039,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.242864792503347,T-shirt
05257 T-Shirt Pro Sort K/Æ,Bortkommet med restværdi,1,1482,60,30155C97D461A7C00156969A,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.2323886639676114,T-shirt
06271 T-shirt L/Æ prowear sort,BTS fejl uden restværdi,1,1392,61,30155C97D461A7C00211E871,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.3339367816091956,T-shirt
05257 T-Shirt Pro Sort K/Æ,Udgået Model,1,1300,54,30155C97D461A7C001F6F979,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.2644307692307692,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,1268,54,30155C97D461A7C00228F25D,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.2963406940063091,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,1268,58,30155C97D461A7C00228F268,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.3923659305993692,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,1268,62,30155C97D461A7C00228F325,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.488391167192429,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,1257,56,30155C97D461A7C0021203DC,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.356117740652347,T-shirt
05257 T-Shirt Pro Sort K/Æ,Bortkommet med restværdi,1,1245,51,30155C97D461A7C0022A8D65,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.2469397590361446,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,1190,45,30155C97D461A7C002114F42,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.15109243697479,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,1159,42,30155C97D461A7C002114EE8,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1030888697152719,T-shirt
05257 T-Shirt Pro Sort K/Æ,Udgået Model,1,1131,54,30155C97D461A7C0020E8474,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.453368700265252,T-shirt
05257 T-Shirt Pro Sort K/Æ,Alm.slid uden restværdi,1,1001,55,30155C97D461A7C0023AD757,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.6725274725274726,T-shirt
05257 T-Shirt Pro Sort K/Æ,Alm.slid uden restværdi,1,1001,54,30155C97D461A7C0023AD7B1,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.6421178821178821,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,1000,51,30155C97D461A7C0023AD71B,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.55244,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,991,56,30155C97D461A7C0023AD764,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.7201210898082746,T-shirt
24120 T-shirt l/æ Flamestat sort,Misligholdt med restværdi,1,946,32,30155C97D461A7C0022FA7B8,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.0296828752642706,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,870,34,30155C97D461A7C002913A2F,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.189609195402299,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,836,37,30155C97D461A6C0000F919F,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.3472248803827753,T-shirt
05257 T-Shirt Pro Sort K/Æ,Udgået Model,1,781,49,30155C97D461A6C0002F46A0,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.909807938540333,T-shirt
08376 T-shirt lady sort k/æ pb,Bortkommet med restværdi,1,734,42,30155C97D461A6C0000F5ADD,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.7417983651226159,T-shirt
05257 T-Shirt Pro Sort K/Æ,Alm.slid uden restværdi,1,697,45,30155C97D461A6C00039F0E8,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.9652797704447633,T-shirt
06271 T-shirt L/Æ prowear sort,BTS fejl uden restværdi,1,638,31,30155C97D461A6C0002CEA32,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.4790595611285267,T-shirt
06271 T-shirt L/Æ prowear sort,BTS fejl uden restværdi,1,555,20,30155C97D461A6C0005CCDAA,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.096936936936937,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,503,26,30155C97D461A6C0012FD940,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.5734393638170976,T-shirt
06271 T-shirt L/Æ prowear sort,Alm.slid uden restværdi,1,502,23,30155C97D461A6C0015C6182,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.3946613545816733,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,487,24,30155C97D461A6C001059A18,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.500123203285421,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,460,18,30155C97D461A6C001059BC7,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1911304347826088,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,439,16,30155C97D461A6C001065635,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.1094305239179953,T-shirt
13854 T-shirt stretch uni sort,Alm.slid uden restværdi,1,439,15,30155C97D461A6C00106573E,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.0400911161731208,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,400,19,30155C97D461A6C000E31FD7,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.4459000000000002,T-shirt
05257 T-Shirt Pro Sort K/Æ,Alm.slid uden restværdi,1,292,10,30155C97D461A4C000932EE3,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.0424657534246575,T-shirt
24120 T-shirt l/æ Flamestat sort,Misligholdt med restværdi,1,285,12,30155C97D461A4C00066A011,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.2816842105263158,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,283,10,30155C97D461A4C000932E53,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.075618374558304,T-shirt
05257 T-Shirt Pro Sort K/Æ,Alm.slid uden restværdi,1,280,12,30155C97D461A4C000932E01,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.3045714285714287,T-shirt
05257 T-Shirt Pro Sort K/Æ,Misligholdt med restværdi,1,208,7,30155C97D461A6C0016009A4,"PLC, Product detaljeret, Aarhus, Apr. 2023.xlsx",1.0244230769230769,T-shirt
