Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1500,113,30155C97D461A7C00186F26F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.293146666666667,Bukser
13907 Unisexben Lårl & Toml sort,Alm.slid uden restværdi,1,1500,59,30155C97D461A7C0018F804D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1973066666666667,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1500,109,30155C97D461A7C001CFF6FC,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.2119733333333333,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1500,93,30155C97D461A7C001D00A7A,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.88728,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1500,104,30155C97D461A7C001D00D34,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.1105066666666668,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1500,107,30155C97D461A7C001D01298,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.171386666666667,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1499,47,30155C97D461A7C00186CCAD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.9544229486324216,Bukser
13907 Unisexben Lårl & Toml sort,Alm.slid uden restværdi,1,1499,56,30155C97D461A7C0017F620E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1371847898599068,Bukser
00100 Unisexben Lårl & Toml Mblåpb,Alm.slid uden restværdi,1,1498,27,30155C97D461A7C0023247AD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.5486515353805074,Bukser
11977 Benkl smøg op uni mlå pb,Alm.slid uden restværdi,1,1498,95,30155C97D461A7C00186D1C3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9304405874499333,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1498,79,30155C97D461A7C00186F62D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.605313751668892,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1498,59,30155C97D461A7C001870140,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1989052069425903,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1498,39,30155C97D461A7C001870237,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.7924966622162884,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1498,42,30155C97D461A7C001CFF8AB,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.8534579439252337,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1498,39,30155C97D461A7C001CFF8CC,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.7924966622162884,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1498,41,30155C97D461A7C001CFFCB7,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.8331375166889186,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1498,60,30155C97D461A7C001CFFE21,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2192256341789054,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1498,41,30155C97D461A7C001D00B40,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.8331375166889186,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1498,31,30155C97D461A7C001D00BCD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.6299332443257677,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1498,47,30155C97D461A7C001D00C59,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.9550600801068092,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1498,121,30155C97D461A7C0021AAD23,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.4587716955941255,Bukser
11977 Benkl smøg op uni mlå pb,Alm.slid uden restværdi,1,1496,98,30155C97D461A7C00186CB02,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9940641711229947,Bukser
11977 Benkl smøg op uni mlå pb,Alm.slid uden restværdi,1,1496,104,30155C97D461A7C00186D020,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.116149732620321,Bukser
11977 Benkl smøg op uni mlå pb,Alm.slid uden restværdi,1,1496,121,30155C97D461A7C00186D14C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.462058823529412,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1496,42,30155C97D461A7C001CFFDF5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.8545989304812835,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1496,90,30155C97D461A7C001CFE0F1,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.831283422459893,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1496,84,30155C97D461A7C001CFE137,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.709197860962567,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1494,121,30155C97D461A4C000BE790B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.465354752342704,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1494,80,30155C97D461A7C00186F04F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6299866131191434,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1494,79,30155C97D461A7C00186F0F6,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.609611780455154,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1494,80,30155C97D461A7C002016A61,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6299866131191434,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1494,87,30155C97D461A7C002016B3E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7726104417670685,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1494,44,30155C97D461A7C001D07ED5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.8964926372155287,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1493,101,30155C97D461A7C001E218E1,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.0592364367046216,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1493,49,30155C97D461A7C001CFF79B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.9990354989953114,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1493,67,30155C97D461A7C001D000DD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3660281312793034,Bukser
11977 Benkl smøg op uni mlå pb,Alm.slid uden restværdi,1,1492,25,30155C97D461A7C00186CE13,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.5100536193029491,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1492,36,30155C97D461A7C00186FBF9,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.7344772117962466,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1492,103,30155C97D461A7C001CFF72E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.1014209115281504,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1492,109,30155C97D461A7C001D00AFC,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.2238337801608576,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1492,104,30155C97D461A7C001D00D2D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.1218230563002685,Bukser
14152 Benkl m/lom hvid low risk,Alm.slid uden restværdi,1,1491,82,30155C97D461A7C001ED02F9,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6740979208584843,Bukser
14152 Benkl m/lom hvid low risk,Alm.slid uden restværdi,1,1491,103,30155C97D461A7C001ED038A,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.1028303152246814,Bukser
14152 Benkl m/lom hvid low risk,Alm.slid uden restværdi,1,1491,79,30155C97D461A7C001ED042E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6128504359490277,Bukser
14152 Benkl m/lom hvid low risk,Alm.slid uden restværdi,1,1491,116,30155C97D461A7C001ED0493,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.3682360831656606,Bukser
23185 Benkl Cheans højtalj/u opsm,Alm.slid uden restværdi,1,1491,40,30155C97D461A7C000EB7B0D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.8166331321260899,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1490,150,30155C97D461A7C0021A40C0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",3.064429530201342,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,102,30155C97D461A7C00186CC94,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.085211551376763,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,101,30155C97D461A7C00186D6B6,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.064768300873069,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,63,30155C97D461A7C00186D713,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2879247817327066,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,78,30155C97D461A7C00186D7B8,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5945735392881129,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,74,30155C97D461A7C00186FF5D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5128005372733377,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,50,30155C97D461A7C00187018B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0221625251846878,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,66,30155C97D461A7C0018701DF,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3492545332437877,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,100,30155C97D461A7C00187028C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.0443250503693755,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1489,52,30155C97D461A7C0018702F1,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0630490261920753,Bukser
05304 Benkl Hr 2Skrål 2Bagl HV P/B,Alm.slid uden restværdi,1,1488,68,30155C97D461A7C001ED2DA2,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3910752688172043,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1488,16,30155C97D461A7C001D01375,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.32731182795698927,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1488,37,30155C97D461A7C0021DE278,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.7569086021505377,Bukser
00100 Unisexben Lårl & Toml Mblåpb,Alm.slid uden restværdi,1,1487,69,30155C97D461A7C002326973,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4124815063887022,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1486,50,30155C97D461A7C001295DF6,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0242261103633918,Bukser
00100 Unisexben Lårl & Toml Mblåpb,Alm.slid uden restværdi,1,1484,85,30155C97D461A7C0023268A3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7435309973045823,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,78,30155C97D461A7C0021A8FA8,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.599946091644205,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,76,30155C97D461A7C0021A92D9,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.558921832884097,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,67,30155C97D461A7C0021A934D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.374312668463612,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,72,30155C97D461A7C0021A937C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4768733153638813,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,67,30155C97D461A7C0021A9384,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.374312668463612,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,77,30155C97D461A7C0021A9468,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5794339622641511,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,66,30155C97D461A7C0021A94D5,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.353800539083558,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,80,30155C97D461A7C0021A962B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6409703504043127,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,71,30155C97D461A7C0021A9667,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4563611859838277,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1484,105,30155C97D461A7C0021A9ED0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.1537735849056605,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1483,133,30155C97D461A7C0021A9D82,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.729952798381659,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1482,62,30155C97D461A7C00186F415,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2734682860998652,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1480,50,30155C97D461A7C00186F173,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0283783783783784,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1480,38,30155C97D461A7C00186F36D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.7815675675675676,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1480,90,30155C97D461A7C001F11AD3,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8510810810810812,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1480,104,30155C97D461A7C001F11AD9,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.1390270270270273,Bukser
10314 Benkl Da Juster Lin sort p/b,Alm.slid uden restværdi,1,1479,29,30155C97D461A7C00110FC6A,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.5968627450980393,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1479,53,30155C97D461A7C00186D305,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.090818120351589,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1479,61,30155C97D461A7C001295DE2,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.2554699121027721,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1478,72,30155C97D461A7C00186F0A9,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.4828687415426252,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1478,63,30155C97D461A7C00186F2AC,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.297510148849797,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1478,80,30155C97D461A7C0021AA105,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6476319350473614,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1475,82,30155C97D461A7C0021A9E9F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.692257627118644,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1473,50,30155C97D461A7C0021DE2C9,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.03326544467074,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1472,87,30155C97D461A7C001EDD040,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7991032608695652,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1472,77,300ED89F3350007FE2688F09,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5923097826086958,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1471,120,30155C97D461A7C0021A9DC0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.483208701563562,Bukser
26079 Benkl da 245g mblå Shape,Alm.slid uden restværdi,1,1471,117,30155C97D461A7C0020FF3E8,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.4211284840244733,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1470,88,30155C97D461A4C00066ACD0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8222585034013605,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1470,65,30155C97D461A4C00066B4A0,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3459863945578232,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1470,49,30155C97D461A7C001EDD0D7,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0146666666666666,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1470,89,30155C97D461A7C001EDD11A,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.842965986394558,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1470,95,30155C97D461A7C001EDD164,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9672108843537417,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1470,101,30155C97D461A7C001EDD255,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.091455782312925,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1470,78,30155C97D461A7C001EDD283,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.6151836734693878,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1470,94,30155C97D461A7C001EDD2C2,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9465034013605442,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1469,27,30155C97D461A7C001D0009C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.5594826412525528,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1468,67,30155C97D461A7C0021A9A86,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.389291553133515,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1468,108,30155C97D461A7C0021A9D5E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.2394550408719347,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1468,77,30155C97D461A7C0021AA16B,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5966485013623979,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1468,77,30155C97D461A7C0021AA3EA,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.5966485013623979,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1468,54,30155C97D461A7C002396A18,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.1197275204359673,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1467,96,30155C97D461A7C0021A95DB,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9919836400817998,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1466,142,30155C97D461A7C0021A93AF,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.9484856753069577,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1465,112,30155C97D461A7C001EDD30C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.3271535836177475,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1465,50,30155C97D461A7C0021A9F88,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.0389078498293516,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1464,105,30155C97D461A7C0008A63CD,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.1831967213114756,Bukser
22739 Funktionsbuks m ela/liv sort,Alm.slid uden restværdi,1,1463,84,30155C97D461A7C001D012BA,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.747751196172249,Bukser
11977 Benkl smøg op uni mlå pb,Alm.slid uden restværdi,1,1462,63,30155C97D461A7C00186CEB8,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.3117099863201094,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1462,31,30155C97D461A7C00129498D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.6454445964432285,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1461,112,30155C97D461A7C001EDD04C,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.3335249828884326,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1461,109,30155C97D461A7C001EDD059,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.271019849418207,Bukser
22486 Benk Cheans flex uni blue pb,Alm.slid uden restværdi,1,1461,115,30155C97D461A7C001EDD243,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.3960301163586584,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1461,94,30155C97D461A7C0021A9B0A,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9584941820670776,Bukser
24894 Benklæder unisex marine,Alm.slid uden restværdi,1,1461,100,30155C97D461A7C001D08B13,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.083504449007529,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1460,136,30155C97D461A7C0021A8785,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.8355068493150686,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1460,33,30155C97D461A7C0021A88DC,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.6880273972602741,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1460,97,30155C97D461A7C0021A9E23,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.022383561643836,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1460,109,30155C97D461A7C0021A9EA4,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.2725753424657533,Bukser
08115 Benklæder Navy Crinkle Bom,Alm.slid uden restværdi,1,1459,3,30155C97D461A7C00214D620,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.06259081562714187,Bukser
08115 Benklæder Navy Crinkle Bom,Alm.slid uden restværdi,1,1459,2,30155C97D461A7C00214D65E,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.04172721041809459,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1459,114,30155C97D461A7C0021A945D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.3784509938313914,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1459,133,30155C97D461A7C0021AA332,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.77485949280329,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1459,47,30155C97D461A7C0021AA4E4,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.9805894448252228,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1456,86,30155C97D461A7C0021AA386,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.797967032967033,Bukser
23190 Benkl Mind højtaljet m opsm,Alm.slid uden restværdi,1,1455,60,30155C97D461A7C000EF1D43,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.255257731958763,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1453,94,30155C97D461A7C0026BBAC4,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.9692773571920166,Bukser
12143 Pull on let buks opsmøg mblå,Alm.slid uden restværdi,1,1451,74,30155C97D461A7C00186D699,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.552419021364576,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1451,130,30155C97D461A7C001E655D1,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",2.7272226050999313,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1451,82,30155C97D461A7C0021A8F30,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7202481047553413,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1451,87,30155C97D461A7C0021A9683,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.8251412818745694,Bukser
22487 Benkl Cheans da dark blue pb,Alm.slid uden restværdi,1,1450,85,300ED89F3350005FE252B75D,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.7844137931034483,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1446,60,30155C97D461A7C001295DCF,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",1.263070539419087,Bukser
23191 Benkl Mind pullon m opsmøg,Alm.slid uden restværdi,1,1445,17,30155C97D461A7C0012A4CFA,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.35811764705882354,Bukser
24781 Flex buks da CSR dark rock,Alm.slid uden restværdi,1,1445,38,30155C97D461A7C0021A8856,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.8004982698961938,Bukser
22570 Termounderbuks sort,Alm.slid uden restværdi,1,1444,5,30155C97D461A7C001C7D955,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.1054016620498615,Bukser
22570 Termounderbuks sort,Alm.slid uden restværdi,1,1444,10,30155C97D461A7C001D0108F,"PLC, Product detaljeret, Aarhus, Dec. 2023.xlsx",0.210803324099723,Bukser
